%:12	% NULL:3	% hộ:3	% là:3	% số:3	&:75	& bảo_vệ:9	& eve:3	& hai:3	& kế_hoạch_hóa:3
& môi_trường:15	& nhà_đất:6	& ptnt:24	& vật_tư:6	& xh:3	& xã_hội:3	*e*:5802	*e* *e*:81	*e* *t*:6	*e* 47%:3
1951:3	1951 *t*:3	1952:3	1952 vĩnh_viễn:3	1953:3	1953 NULL:3	1954:9	1954 1963:3	1954 1975:3	1954 tôi:3
1955:3	1955 1975:3	1956:9	1956 hai:3	1956 tại:3	1956 đi:3	1957:3	1957 hay:3	1958:9	1958 NULL:3
1958 cũng:3	1958 đi:3	1959:42	1959 1960:3	1959 NULL:12	1959 chúng_tôi:3	1959 con:3	1959 của:3	1959 huỳnh_ba:3	1959 nhằm:3
1959 những:3	1959 ta:3	1959 và:3	1959 đó:3	196:3	196 mỹ:3	1960:12	1960 1964:3	1960 1970:3	1960 sau:3
1960 đã:3	1961:27	1961 *e*:3	1961 1962:3	1961 1965:3	1961 NULL:6	1961 trong:3	1961 tôi:3	1961 tổng_thống:3	1961 xã:3
1962:15	1962 NULL:3	1962 một:3	1962 tôi:3	1962 vũ_khí:3	1962 đến:3	1963:21	1963 *e*:3	1963 NULL:6	1963 chị:3
1963 khi:3	1963 lý_bỉnh_sâm:3	1963 quân_đội:3	1964:21	1964 kết_thúc:3	1964 mình:3	1964 nhà_lao:3	1964 quá:3	1964 thôn:3	1964 trong:3
1964 đã:3	1965:9	1965 1995:3	1965 cuộc:3	1965 với:3	1966:21	1966 1969:3	1966 mỹ:6	1966 ông:6	1966 đất_trời:3
1966 đến:3	1967:30	1967 NULL:3	1967 biến:3	1967 bùng:3	1967 có:3	1967 năm:3	1967 trong:3	1967 tại:3	1967 ông:3
1967 địch:6	1968:33	1968 1969:3	1968 1970:3	1968 1975:3	1968 NULL:6	1968 căn:3	1968 của:3	1968 trong:3	1968 với:3
1968 đến:6	1969:24	1969 1970:6	1969 gần_như:3	1969 khi:3	1969 nguyễn_văn_thiệu:3	1969 trở_lại:3	1969 tại:6	1970:60	1970 1971:3
1970 NULL:12	1970 ban:3	1970 bà_con:3	1970 chị:6	1970 các:3	1970 có:3	1970 của:3	1970 do:3	1970 hành_trình:3	1970 học_sinh:3
1970 mỹ:3	1970 thì:3	1970 tình_thương:3	1970 từ:3	1970 đại_hội:3	1971:18	1971 *e*:3	1971 1973:3	1971 1975:3	1971 1977:3
1971 chiến_trường:3	1971 nguyễn_văn_quí:3	1972:24	1972 NULL:9	1972 khi:3	1972 theo:3	1972 thì:3	1972 trong:3	1972 tại:3	1973:9
1973 NULL:3	1973 cả:3	1973 ngoài:3	1974:9	1974 NULL:6	1974 tôi:3	1975:48	1975 NULL:9	1975 cho:3	1975 chính:3
1975 cũng:3	1975 khi:3	1975 một:3	1975 ngày:3	1975 ta:3	1975 thừa_nhận:3	1975 vàng_pao:3	1975 ông:3	1975 đất_nước:3	1975 đến:3
1975 ở:3	1976:3	1976 ngay:3	1977:12	1977 NULL:3	1977 anh:3	1977 thuộc:3	1977 vào_sinh_ra_tử:3	1978:18	1978 hai:3
1978 ngày:3	1978 nhiều:3	1978 nhưng:6	1978 những:3	1979:6	1979 NULL:3	1979 nhưng:3	1980:3	1980 ông:3	1981:6
1981 anh:3	1981 nhưng:3	1982:3	1982 hoàn_thành:3	1983:6	1983 NULL:3	1983 tôi:3	1984:18	1984 2004:3	1984 NULL:3
1984 các:3	1984 hồi:3	1984 riêng:3	1984 đến:3	1985:15	1985 1987:3	1985 NULL:9	1985 và:3	1986:12	1986 1987:3
1986 NULL:6	1986 tuyển_tập:3	1987:9	1987 33:3	1987 dòng:3	1987 số:3	1988:15	1988 *t*:3	1988 1993:3	1988 là:3
1988 sau:3	1988 đường:3	1989:12	1989 NULL:3	1989 chưa:3	1989 như:3	1989 ông:3	1989_-_1993:3	1989_-_1993 trưởng:3	1990:24
1990 *e*:3	1990 1995:3	1990 2000:3	1990 chị:3	1990 khoảng:3	1990 tập_đoàn:3	1990 ông:6	1991:6	1991 thạc_sĩ:3	1991 trường:3
1992:18	1992 cả:3	1992 lần:3	1992 người:3	1992 với:3	1992 vợ_chồng:3	1992 xã:3	1993:21	1993 hồ_trọng_bình:3	1993 khi:3
1993 khánh_thành:3	1993 kinh_phí:3	1993 lần:3	1993 sau:3	1993 và:3	1994:6	1994 sun_chemical:3	1994 trên:3	1995:21	1995 1996:3
1995 2004:3	1995 chị:3	1995 cả:3	1995 trong:3	1995 ông:3	1995 đến:3	1995_-_1997:3	1995_-_1997 trưởng:3	1996:15	1996 1997:6
1996 nhận:3	1996 toàn:3	1996 được:3	1997:27	1997 NULL:6	1997 công_cuộc:3	1997 dianippon_ink_and_chemicals:3	1997 khi:3	1997 khủng_hoảng:3	1997 trên:3
1997 vn:3	1997 xã:3	1997_-_2001:3	1997_-_2001 NULL:3	1998:30	1998 *e*:3	1998 *t*:3	1998 NULL:3	1998 con:3	1998 dự_án:3
1998 mà:3	1998 phượng:3	1998 ubnd:3	1998 ông:3	1998 để:3	1999:45	1999 2000:3	1999 chiếc:3	1999 cho:3	1999 chín:3
1999 chỉ:3	1999 chị:3	1999 jimmy_phạm:3	1999 nhãn_hiệu:3	1999 nói:3	1999 quán:3	1999 sau:3	1999 đã:6	1999 đến:3	1999 để:3
1_,_2:9	1_,_2 1_,_4:3	1_,_2 triệu:6	1_,_3:3	1_,_3 triệu:3	1_,_4:3	1_,_4 kg:3	1_,_5:3	1_,_5 triệu:3	1_,_9:3
1_,_9 kg:3	1_triệu:12	1_triệu bỏ:3	1_triệu lao_động:3	1_triệu đến:3	1_triệu đồng:3	1_tỉ:3	1_tỉ đồng:3	1a:12	1a thuộc:6
1a tại:3	1a vào:3	2:348	2 1:3	2 11:6	2 1950:3	2 1966:3	2 1969:3	2 1998:3	2 2,_5:3
2 2004:3	2 2005:3	2 3:24	2 3_triệu:3	2 4:6	2 5:3	2 50.000:6	2 8:3	2 9:15	2 NULL:21
2 anh:3	2 bt2:3	2 chưa:3	2 cây_số:3	2 còn:3	2 có:6	2 công:3	2 công_văn:3	2 của:6	2 dù:3
2 dưới:3	2 g:6	2 giành:3	2 giờ:12	2 ha:12	2 hs:3	2 hội_đồng:3	2 kg:6	2 khi:3	2 km:12
2 m:21	2 mẫu:3	2 một_số:3	2 mới:3	2 ngõ:3	2 những:3	2 năm:6	2 quân_khu:3	2 sen:3	2 siêu_thị:3
2 sư:3	2 tháng:3	2 thì:6	2 tiếp_tục:3	2 tp.hcm:3	2 triệu:18	2 trong:6	2 tuổi:3	2 tìm:9	2 tỉ:3
2 vào:3	2 xã:9	2 đang:3	2 đã:3	2 được:3	2 đất:3	2 để:3	2 ở:3	2,1_triệu:3	2,1_triệu đồng:3
2,2:6	2,2 công:3	2,2 tỉ:3	2,5%:6	2,5% trong:3	2,5% tổng_số:3	2,6:3	2,6 tỉ:3	2,7:6	2,7 triệu:3
2,7 tạ:3	2,_5:3	2,_5 tấn:3	2.000:30	2.000 3.000:3	2.000 ha:3	2.000 m2:3	2.000 người:3	2.000 tấn:3	2.000 usd:9
2.000 đồng:6	2.100:6	2.100 m:6	2.354:3	2.354 bánh:3	2.523:3	2.523 triệu:3	2.800:3	2.800 hộ:3	2.820:3
2.820 m:3	2.827:3	2.827 m:3	2/3:3	2/3 thế_kỷ:3	20:327	20 %:3	20 11:3	20 25:9	20 27:3
20 29:3	20 30:9	20 6:3	20 8:3	20 @:3	20 NULL:27	20 bị:3	20 cheo:3	20 chiến_sĩ:3	20 chưa:3
20 con:9	20 csgt:3	20 cô:3	20 công_nhân:3	20 công_ty:6	20 g:6	20 ghế:3	20 giây:3	20 gái:3	20 huyện:3
20 hộ:3	20 hội_nghị:3	20 kg:3	20 khi:3	20 km:3	20 ly:3	20 m:9	20 m2:3	20 ngay:3	20 ngày:12
20 người:6	20 nhà_cung_cấp:3	20 nóc:3	20 năm:45	20 phút:21	20 phụ_nữ:3	20 sĩ_quan:3	20 sải:3	20 sợi:6	20 thợ_săn:3
20 triệu:9	20 trận:3	20 tuổi:21	20 tạ:3	20 tấn:3	20 và:3	20 vào:3	20 ông_già:3	20 đoạn:3	20 đóng:3
20 được:3	20 đến:3	20 để:3	20 đồng:3	20.000:30	20.000 50.000:3	20.000 con:3	20.000 tên:3	20.000 tại:3	20.000 usd:3
20.000 đồng:15	200:63	200 cây_số:3	200 ha:3	200 heo:6	200 hộ:6	200 kg:3	200 km:12	200 là:3	200 m:9
200 m2:3	200 món:3	200 phút:3	200 suất:3	200 tấn:3	200 usd:3	200%:3	200% muộn:3	200.000:27	200.000 người:3
200.000 đ:12	200.000 đồng:12	200._000:3	200._000 đồng:3	2000:54	2000 2001:3	2000 NULL:6	2000 anh:6	2000 bản_thân:3	2000 cô:3
2000 giá:3	2000 huê_lợi:3	2000 hầu_như:3	2000 khi:3	2000 sau:3	2000 tuấn:3	2000 tòa:3	2000 tôi:3	2000 ubnd:3	2000 với:3
2000 ông:3	2001:33	2001 NULL:3	2001 biết:3	2001 bị_cáo:3	2001 khi:9	2001 phượng:3	2001 thì:3	2001 từ:3	2001 ông:3
2001 đến:3	2002:9	2002 anh:3	2002 hiền:3	2002 nhưng:3	2003:108	2003 NULL:12	2003 anh:3	2003 bây_giờ:3	2003 bắt_đầu:3
2003 chi_cục:3	2003 chúng_tôi:3	2003 chỉ:6	2003 chị:3	2003 các:3	2003 cả:3	2003 cầu:6	2003 của:6	2003 khi:3	2003 là:3
2003 làm:3	2003 mình:3	2003 những:3	2003 năm:3	2003 nạn:3	2003 phát:3	2003 sẽ:3	2003 tôi:3	2003 tại:6	2003 và:6
2003 vừa_qua:3	2003 được:3	2003 đến:6	2004:156	2004 *e*:3	2004 *t*:6	2004 NULL:18	2004 anh:3	2004 chiếc:3	2004 chúng_tôi:6
2004 các:3	2004 cô:3	2004 công_ty:6	2004 của:3	2004 hầm:3	2004 hồ_văn_trương:3	2004 là:3	2004 lên:3	2004 mà:3	2004 một:3
2004 như:3	2004 nhất_là:3	2004 phó:3	2004 riêng:3	2004 sau:3	2004 số:3	2004 tai_nạn:3	2004 trong:3	2004 trên:3	2004 tại:15
2004 vy:3	2004 và:6	2004 vừa_qua:3	2004 xe:9	2004 đã:15	2004 đại_sứ_quán:3	2004 đậm_nét:3	2004_-_2005:3	2004_-_2005 anh:3	2005:60
2005 *t*:3	2005 2006:3	2005 NULL:21	2005 chúng_tôi:3	2005 có:3	2005 dựng:3	2005 khi:3	2005 kênh_truyền_hình:3	2005 lúc:3	2005 thưa:3
2005 tại:3	2005 văn_phòng:3	2005 với:3	2005 đào_tạo:3	2006:6	2006 *e*:3	2006 NULL:3	2007:3	2007 *e*:3	200_triệu:9
200_triệu đến:3	200_triệu đồng:6	202:3	202 trung_đoàn:3	205:6	205 NULL:3	205 gõ_cửa:3	206:9	206 ngày:6	206 ngày_đêm:3
207:3	207 hồng_bàng:3	21:39	21 10:6	21 25:6	21 3:9	21 8:3	21 giờ:3	21 mộ:3	21 năm:6
21 tuổi:3	210:3	210 hộ:3	214:3	214 chiến_sĩ:3	22:60	22 10:9	22 23:3	22 3:3	22 6:6
22 g:15	22 giờ:6	22 hộ:3	22 ngày:3	22 sư:3	22 tuổi:3	22 đdv:3	22 để:3	220:6	220 triệu:3
220 đôla:3	223:3	223 thì:3	225:3	225 ngôi:3	229:3	229 giáo_viên:3	23:66	23 %:3	23 2:3
23 3:3	23 5:3	23 8:3	23 9:3	23 NULL:3	23 g:12	23 giờ:3	23 ha:3	23 người:3	23 ngụy:3
23 năm:3	23 phố:3	23 tuổi:12	23 đang:3	23-3:6	23-3 NULL:3	23-3 trả_lời:3	23.400:3	23.400 ha:3	230:3
230 đôla:3	23_-_3_–_2004:3	23_-_3_–_2004 tại:3	24:54	24 24:9	24 3:3	24 4:3	24 7:3	24 g:3	24 giờ:9
24 m2:3	24 ngày:3	24 q:3	24 tiếng:3	24 trường:3	24 trực_thuộc:3	24 tuổi:6	24-3:3	24-3 hđxx:3	25:105
25 10:3	25 30:3	25 50:3	25 7:3	25 8:9	25 NULL:3	25 anh_cả_đỏ_mỹ:3	25 của:3	25 kg:6	25 km:6
25 m:3	25 m2:3	25 mộ:3	25 mỹ:3	25 nhà_nghỉ:3	25 năm:9	25 oc:3	25 phan_đình_phùng:3	25 phút:3	25 ringgit:3
25 rất:3	25 tia:3	25 tuổi:18	25 độ:3	25%:3	25% lượng:3	25.000:15	25.000 hộ:6	25.000 đồng:9	250:3
250 km:3	250.000:3	250.000 300.000:3	253:3	253 km:3	256:3	256 câu:3	25_-_27:3	25_-_27 3:3	25a:6
25a nối:3	25a theo:3	25b:18	25b chiều:3	25b huyết_mạch:3	25b lên:3	25b nhưng:3	25b này:3	25b ở:3	26:33
26 10:3	26 2:3	26 5:3	26 6:3	26 NULL:3	26 ha:3	26 tuổi:15	26%:3	26% diện_tích:3	26.000:3
26.000 đ:3	26._000:3	26._000 đ:3	27:42	27 1:3	27 5:3	27 7:12	27 chiếc:3	27 chủ_nhật:3	27 triệu:3
27 tuổi:9	27 tết:3	27 đã:3	27.000:3	27.000 cad:3	270:3	270 hộ:3	274:3	274 sihanouk:3	277d:3
277d lê_thánh_tôn:3	28:51	28 10:3	28 3:3	28 30:6	28 4:3	28 5:6	28 8:6	28 9:3	28 anh_hùng:3
28 máy_bay:3	28 năm:3	28 tuổi:9	28 tết:3	28%:3	28% khối_lượng:3	28.000:3	28.000 35.1000:3	29:36	29 10:6
29 3:3	29 7:3	29 9:6	29 ha:3	29 ngày:3	29 người:3	29 năm:3	29 tuổi:6	29.000:3	29.000 m2:3
2_,_5:6	2_,_5 ha:3	2_,_5 lần:3	2_/3:3	2_/3 là:3	2_/_3:3	2_/_3 số:3	2e:3	2e trường:3	2triệu:3
2triệu kg:3	3:285	3 10:3	3 1970:6	3 1975:6	3 1992:3	3 2001:3	3 2004:12	3 2005:3	3 4:36
3 5:3	3 50.000:3	3 8:3	3 NULL:3	3 anh:3	3 ban:3	3 bình_thạnh:3	3 bộ_trưởng:3	3 chúng_tôi:3	3 chị:3
3 các:3	3 câu_chuyện:3	3 còn:3	3 công:3	3 cơ_quan:3	3 của:3	3 g:6	3 giảm:3	3 giờ:9	3 gương_mặt:3
3 ha:3	3 km:9	3 m:21	3 mối:3	3 ngày:3	3 người:3	3 năm:6	3 phút:6	3 sau:3	3 tp:3
3 triệu:27	3 trong:6	3 trường:6	3 tuổi:9	3 tòa_án:3	3 tạ:6	3 tại:6	3 tấc:3	3 tỉ:3	3 xã:9
3 đi:6	3,34triệu:3	3,34triệu đồng:3	3,4:3	3,4 triệu:3	3,5:3	3,5 triệu:3	3,7_triệu:3	3,7_triệu đồng:3	3,8:3
3,8 m:3	3,_5:3	3,_5 triệu:3	3.000:18	3.000 ha:3	3.000 m2:3	3.000 người:3	3.000 tấn:3	3.000 usd:3	3.000 đồng:3
3.200:3	3.200 ha:3	3.500:6	3.500 tên:3	3.500 đồng:3	3.600:3	3.600 ha:3	3/4:3	3/4 dạ_dày:3	30:279
30 *e*:3	30 10:3	30 3:12	30 35:3	30 4:21	30 40:12	30 50:3	30 7:3	30 9:3	30 NULL:12
30 bài:3	30 bộ:3	30 chiều:3	30 con:12	30 công_ty:3	30 căn:3	30 cả:3	30 kg:9	30 km:3	30 m:9
30 món:3	30 ngày:6	30 người:3	30 như:3	30 những:3	30 năm:54	30 phút:21	30 phần_lớn:3	30 suất:3	30 sáng:3
30 tay:3	30 tháng_chạp:3	30 triệu:3	30 tuổi:9	30 tàu:3	30 tết:12	30 tỉ:3	30 tối:3	30 ông:3	30 đêm:3
30 đường_hầm:3	30 đứa:3	30%:3	30% số:3	30-4-1975:3	30-4-1975 tui:3	30.000:12	30.000 quân:3	30.000 usd:3	30.000 đều:3
30.000 đồng:3	300:45	300 con:3	300 du_học_sinh:3	300 ha:3	300 hộ:6	300 liệt_sĩ:6	300 lđ:3	300 m2:3	300 người:3
300 sv:3	300 tay:3	300 triệu:6	300 usd:3	300.000:12	300.000 400.000:3	300.000 900.000:3	300.000 m3:3	300.000 đồng:3	300_nghìn:3
300_nghìn đồng:3	300_triệu:3	300_triệu đồng:3	30_-_4_–_2004:3	30_-_4_–_2004 phải:3	30_triệu:6	30_triệu NULL:3	30_triệu đồng:3	31:18	31 10:3
31 12:3	31 3:6	31 ha:3	31 tuổi:3	31.000:3	31.000 dân:3	311:6	311 lâm_trường:3	311 tôi:3	312:3
312 anh_hùng:3	316:3	316 ở:3	31_%:6	31_% 61_%:3	31_% của:3	32:3	32 con_người:3	320:3	320 triệu:3
321:3	321 được:3	327:6	327 có:3	327 của:3	33:9	33 kiểu:3	33 người:3	33 tuổi:3	330:3
330 lao_động:3	330.000:3	330.000 đồng:3	34:9	34 hôm_nay:3	34 năm:3	34 tuổi:3	340...:3	340... đến:3	35:42
35 52:3	35 cây_số:3	35 của:3	35 m:3	35 nói:3	35 năm:9	35 số:3	35 triệu:6	35 tuổi:3	35 vào:3
35 đã:3	35.000:6	35.000 cad:3	35.000 đồng:3	35.1000:3	35.1000 đ:3	350:6	350 ha:3	350 lần:3	36:12
36 lý_nam_đế:3	36 năm:3	36 tháng:6	36.000:3	36.000 quân_tình_nguyện:3	360.000:3	360.000 lượt:3	3636:3	3636 vừa:3	365:3
365 ngày:3	37:15	37 NULL:3	37 công_ty:3	37 ly:3	37 trường:3	37 tuổi:3	370:6	370 kg:3	370 đôla:3
375:3	375 bị:3	38:9	38 cát_cụt:3	38 sv:3	38 tuổi:3	380.000:3	380.000 đ:3	388:3	388 xuất_hiện:3
39:12	39 NULL:3	39 giây:6	39 tuổi:3	391:3	391 kg:3	3_,_5:3	3_,_5 triệu:3	3_triệu:9	3_triệu đồng:9
3_tỉ:6	3_tỉ bạc:3	3_tỉ đồng:3	3triệu:3	3triệu công:3	4:249	4 1962:6	4 1966:3	4 1967:3	4 1969:3
4 1970:3	4 1975:6	4 1997:3	4 2003:3	4 2004:27	4 2005:6	4 22:3	4 4:6	4 5:12	4 50.000:3
4 6:6	4 NULL:6	4 bà_cô:3	4 bậc:3	4 cho:3	4 chúng_tôi:6	4 chị:6	4 câu_chuyện:3	4 duy_tân:6	4 g:3
4 giây:3	4 giờ:18	4 gặp:3	4 ha:3	4 hồ:3	4 kg:3	4 khi:3	4 không:3	4 lần:3	4 m:3
4 mới_toanh:3	4 ngày:3	4 ngày_nay:3	4 người:6	4 nhân_viên:3	4 năm:9	4 tp:3	4 tp.hcm:3	4 triệu:12	4 tuổi:6
4 tên:3	4 tôi:3	4 tấc:3	4 và:3	4 xã:6	4 đi:3	4,5:3	4,5 m:3	4.000:18	4.000 baht:3
4.000 con:3	4.000 dân:3	4.000 m2:6	4.000 đ:3	4.500:3	4.500 đồng:3	4.663:3	4.663 ha:3	4.800:3	4.800 m:3
40:90	40 0c:3	40 45:3	40 50:3	40 60:3	40 NULL:6	40 bàn:3	40 cây:3	40 ghe_tàu:3	40 gia_đình:3
40 hộ:3	40 km:6	40 lít:3	40 m:15	40 m3:3	40 người:6	40 năm:9	40 phút:3	40 tuổi:6	40 tấn:3
40 đêm:3	40%:3	40% người:3	40.000:15	40.000 du_học_sinh:3	40.000 giỏ:3	40.000 usd:3	40.000 đồng:6	400:36	400 500:3
400 con:3	400 công:3	400 hiện_vật:6	400 kg:6	400 m3:3	400 ngôi:3	400 triệu:9	400.000:9	400.000 giỏ:3	400.000 đ:3
400.000 đồng:3	400._000:3	400._000 đ:3	400_triệu:6	400_triệu đồng:6	40ft:3	40ft chẳng_hạn:3	41:12	41 năm:6	41 tuổi:6
42:6	42 chị:3	42 khối:3	420:3	420 suất:3	438a:3	438a 438b:3	438b:3	438b 439:3	439:3
439 NULL:3	43_tỉ:3	43_tỉ đồng:3	43h-016:3	43h-016 ì_ạch:3	44:3	44 thứ_hai:3	44.000:6	44.000 anh_hùng:3	44.000 ha:3
441:3	441 quân_khu:3	444.700:3	444.700 bao_cao_su:3	45:15	45 béo_tròn:3	45 sáng:3	45 tiếng:3	45 to_đùng:3	45 tuổi:3
45.000:3	45.000 đồng:3	450.000:3	450.000 600.000:3	46:6	46 mộ:3	46 tuổi:3	460:3	460 đô:3	47:15
47 bảo_vệ:3	47 tuổi:9	47 được:3	47%:3	47% hộ:3	48:9	48 giờ:3	48 lần:3	48 tuổi:3	49:6
49 ngày:3	49 đuôi:3	4_triệu:3	4_triệu đồng:3	4d:3	4d phố:3	4triệu:3	4triệu xương:3	5:309	5 *t*:3
5 10:6	5 10triệu:3	5 11:6	5 1959:6	5 1967:3	5 1968:6	5 1969:3	5 1970:3	5 1997:3	5 2:3
5 2004:9	5 2005:12	5 4:3	5 6:15	5 7:12	5 NULL:12	5 anh_em:3	5 bạn:3	5 chúng_tôi:3	5 cienco:3
5 cánh:3	5 công:3	5 cảnh_sát:3	5 cấp:3	5 g:3	5 giây:3	5 gò_vấp:3	5 ha:12	5 họ:3	5 kg:3
5 khu:3	5 km:3	5 kw:3	5 li:3	5 là:6	5 làm:3	5 lạng:3	5 lần:3	5 m:18	5 m2:3
5 ngách:3	5 nhưng:3	5 những:3	5 nó:3	5 năm:6	5 phút:9	5 quốc_tịch:3	5 rm:3	5 suất:3	5 tháng:9
5 trường:3	5 trường_làng:3	5 tuổi:9	5 tôi:3	5 tại_sao:3	5 tấn:3	5 tỉ:3	5 tức:3	5 và:6	5 vào:6
5 vạn:3	5 ác_liệt:3	5 ông:3	5 đang:3	5 đã:3	5%:3	5% số:3	5,5triệu:3	5,5triệu NULL:3	5.000:36
5.000 6.000:3	5.000 hài_cốt:6	5.000 người:3	5.000 việt_kiều:3	5.000 đ:3	5.000 đài_tệ:3	5.000 đồng:15	50:120	50 50:3	50 NULL:3
50 bài:3	50 bàn:3	50 bằng:3	50 cho:3	50 chỗ:3	50 cm:6	50 con:3	50 công_nhân:3	50 cần:3	50 gia_đình:3
50 kg:9	50 km:9	50 lđ:3	50 m:9	50 mộ:3	50 năm:3	50 quốc_gia:3	50 triệu:9	50 trở:3	50 tuổi:12
50 tấn:6	50 usd:3	50 và:3	50 đôla:3	50 đồng:3	50%:3	50% cho:3	50.000:51	50.000 100.000:3	50.000 baht:3
50.000 đ:12	50.000 đồng:33	500:72	500 600:3	500 700_triệu:3	500 căn:3	500 gia_đình:3	500 kg:9	500 km:6	500 lao_động:3
500 liệt_sĩ:6	500 lính:3	500 m:15	500 m2:6	500 tấn:6	500 usd:3	500 đồng:3	500.000:21	500.000 đ:12	500.000 đồng:9
5000:3	5000 khách:3	500_triệu:3	500_triệu mở:3	500_tỉ:3	500_tỉ đồng:3	500triệu:3	500triệu đồng:3	50_triệu:3	50_triệu đồng:3
50_tỉ:3	50_tỉ đồng:3	51:18	51 *e*:3	51 150.000:9	51 hướng:3	51 đường:3	52:6	52 nóc:3	52 tấn:3
527:6	527 bài:6	53:6	53 64:3	53 z:3	54n:3	54n chở:3	54n-7:3	54n-7 NULL:3	55:9
55 NULL:3	55 hộ:3	55 tuổi:3	55.000:3	55.000 đ:3	550.000:3	550.000 đồng:3	555:3	555 NULL:3	559:6
559 NULL:3	559 vì:3	56:6	56 tuổi:3	56 tấn:3	57:6	57 kg:3	57 người:3	570:3	570 kg:3
5727780:3	5727780 84.4:3	575:3	575 kể:3	58:6	58 tuổi:6	58.000:3	58.000 lượt:3	59:12	59 năm:12
594:3	594 trường_hợp:3	596.094:6	596.094 NULL:3	596.094 petr_tsevtov:3	5_triệu:9	5_triệu cho:3	5_triệu để:3	5_triệu đồng:3	6:165
6 *t*:3	6 1:3	6 11:3	6 12:3	6 1963:3	6 1966:3	6 1970:12	6 1999:6	6 2000:3	6 2003:3
6 2004:3	6 3:3	6 4:3	6 7:15	6 NULL:6	6 cô:3	6 cũng:3	6 cảnh_sát:3	6 em:3	6 g:6
6 giờ:12	6 km:3	6 lại:3	6 lần:3	6 m:9	6 mẹ:3	6 năm:3	6 ra:3	6 tháng:3	6 triệu:3
6 tuổi:12	6 tạ:3	6 tấc:6	6 tấn:3	6 và:3	6 văn_bản:3	6.000:18	6.000 7.000:3	6.000 sinh_viên:3	6.000 usd:9
6.000 việt_kiều:3	6.0000:3	6.0000 con:3	6/17:3	6/17 người:3	60:63	60 70:3	60 NULL:6	60 chiếc:6	60 em:3
60 ha:6	60 km:3	60 năm:21	60 trước:3	60 trận:6	60 tuổi:6	600:21	600 anh_hùng:3	600 chú:3	600 công_nhân:3
600 căn:3	600 ha:3	600 m:3	600 tên:3	600.000:15	600.000 con:3	600.000 đồng:12	61:6	61 người:3	61 trường_hợp:3
613:3	613 bộ_quốc_phòng:3	61_%:6	61_% 81_%:3	61_% ngay_lập_tức:3	62:9	62 ngôi:3	62 năm:3	62 tuổi:3	63:3
63 tuổi:3	64:12	64 khổ:3	64 lần:3	64 tuổi:3	64 tỉnh_thành:3	644:9	644 giả_danh:3	644 hay:3	644 ẩn_danh:3
649:6	649 kể:6	65%:3	65% thương_tật:3	652:3	652 học_sinh:3	67:6	67 tuổi:6	672:3	672 người:3
68:6	68 tuổi:3	68 tổ:3	684:3	684 m:3	69:3	69 tuổi:3	6_,_5:3	6_,_5 nhân_khẩu:3	6_-_1945:3
6_-_1945 cuối:3	6_-_2004:3	6_-_2004 thì:3	7:171	7 1:3	7 1925:3	7 1959:6	7 1962:3	7 1968:3	7 1970:6
7 3:3	7 5:3	7 8:3	7 NULL:12	7 chiếc:3	7 chậm_rãi:3	7 cây:3	7 công:3	7 cả:3	7 cấp:3
7 của:3	7 g:15	7 giờ:3	7 không:3	7 km:6	7 lá_mầm:3	7 m:6	7 miệng_ăn:3	7 ngày:3	7 người:3
7 nhà_bè:3	7 như:3	7 sáng:3	7 thì:3	7 triệu:6	7 trên:3	7 trường:3	7 tuổi:12	7 tôi:3	7 tạ:3
7 tại:3	7 tấn:3	7 tổ_chức:3	7 và:3	7 được:3	7 để:3	7.000:12	7.000 m2:3	7.000 người:3	7.000 phần_mộ:6
7.700:3	7.700 ha:3	70:48	70 75:3	70 NULL:6	70 chiếc:3	70 kg:3	70 m:6	70 nuôi:3	70 năm:3
70 thùng:3	70 trường_hợp:3	70 tuổi:15	70.000:18	70.000 150.000:3	70.000 đ:3	70.000 đồng:12	700:9	700 con:3	700 cọng:3
700 năm:3	700.000:3	700.000 đồng:3	700_triệu:6	700_triệu usd:3	700_triệu đồng:3	706_triệu:3	706_triệu usd:3	71:3	71 tuổi:3
715:3	715 bà_mẹ:3	72:3	72 nghĩa_trang:3	72.000:6	72.000 nhà_in:3	72.000 đồng:3	73:3	73 tuổi:3	74:3
74 năm:3	75:6	75 tuổi:3	75 đài_tệ:3	75.000:3	75.000 đồng:3	750:6	750 ha:3	750 hộ:3	759:3
759 tức_là:3	76:9	76 câu_thơ:3	76 ruột:3	76 tỉnh_thành:3	76%:3	76% trong:3	76.251:3	76.251 cô:3	77:6
77 hộ:3	77 xe_tăng:3	79:9	79 hàng_bồ:3	79 tuổi:6	7_,_9:3	7_,_9 tỉ:3	8:195	8 1:6	8 12:3
8 1930:3	8 1945:3	8 1964:9	8 1969:3	8 1972:6	8 1994:3	8 2003:6	8 2004:9	8 4:3	8 8:3
8 NULL:21	8 bắt_đầu:3	8 chưa:3	8 g:18	8 giờ:9	8 gọi:3	8 ha:6	8 hà_tĩnh:3	8 hải_lý:3	8 kg:6
8 kiềng:3	8 mộ:3	8 một:3	8 người:3	8 nhưng:3	8 nước:3	8 nửa_đêm:3	8 tiếng:3	8 triệu:3	8 tuổi:6
8 tôi:3	8 tại:3	8 tấn:3	8 và:3	8 âm_lịch:3	8 đã:3	8 đường:6	8 đến:3	8 đội:3	8-2003:3
8-2003 NULL:3	8.000:6	8.000 12.000:3	8.000 người:3	80:36	80 chuyến:3	80 km:3	80 một:3	80 triệu:6	80 tuổi:12
